ID,Date,Symbol,Open,High,Low,Close,Volume,Pct_Change
2023-05-10 PG,2023-05-10,PG,153.45,154.32,152.44,154.03,4754854,0.21
2023-05-11 PG,2023-05-11,PG,154.81,154.89,153.39,154.39,3495324,0.23
2023-05-12 PG,2023-05-12,PG,154.695,156.05,154.39,155.96,5252889,1.02
2023-05-15 PG,2023-05-15,PG,156.61,156.75,154.64,156.01,5414904,0.03
2023-05-16 PG,2023-05-16,PG,155.87,156.92,154.93,155.74,5591579,-0.17
2023-05-17 PG,2023-05-17,PG,156.26,156.56,153.9,155.08,4287036,-0.42
2023-05-18 PG,2023-05-18,PG,153.31,153.65,151.6,152.53,6997610,-1.64
2023-05-19 PG,2023-05-19,PG,152.47,153.32,151.84,153.17,4754120,0.42
2023-05-22 PG,2023-05-22,PG,152.5,152.6,148.83,149.16,7876207,-2.62
2023-05-23 PG,2023-05-23,PG,148.79,148.88,147.07,147.55,6116037,-1.08
2023-05-24 PG,2023-05-24,PG,147.59,148.2,146.09,146.33,5755426,-0.83
2023-05-25 PG,2023-05-25,PG,145.49,146.21,144.35,145.39,6510519,-0.64
2023-05-26 PG,2023-05-26,PG,145.33,146.01,144.725,145.4,4716495,0.01
2023-05-30 PG,2023-05-30,PG,143.86,144.04,142.35,143.18,5561037,-1.53
2023-05-31 PG,2023-05-31,PG,143.16,143.98,141.9,142.5,19522607,-0.47
2023-06-01 PG,2023-06-01,PG,143.25,144.1199,142.45,143.96,6091064,1.02
2023-06-02 PG,2023-06-02,PG,144.51,146.68,144.39,146.52,6124403,1.78
2023-06-05 PG,2023-06-05,PG,146.05,147.85,145.73,145.94,4753665,-0.4
2023-06-06 PG,2023-06-06,PG,146.07,146.31,143.55,144.49,4636045,-0.99
2023-06-07 PG,2023-06-07,PG,144.01,145.12,143.4749,144.8,6194620,0.21
2023-06-08 PG,2023-06-08,PG,145.34,146.65,144.92,146.44,4864149,1.13
2023-06-09 PG,2023-06-09,PG,145.68,146.7788,144.73,146.56,5569831,0.08
2023-06-12 PG,2023-06-12,PG,147.0,147.01,144.55,145.41,5354690,-0.78
2023-06-13 PG,2023-06-13,PG,144.51,145.68,144.275,145.06,5321204,-0.24
2023-06-14 PG,2023-06-14,PG,145.31,146.885,144.83,146.42,5693491,0.94
2023-06-15 PG,2023-06-15,PG,147.17,148.97,146.54,148.45,5862999,1.39
2023-06-16 PG,2023-06-16,PG,148.92,150.09,148.9,149.54,11244926,0.73
2023-06-20 PG,2023-06-20,PG,149.745,150.28,148.11,148.16,5340854,-0.92
2023-06-21 PG,2023-06-21,PG,148.26,149.605,147.87,149.44,4649893,0.86
2023-06-22 PG,2023-06-22,PG,150.35,151.1,149.475,149.95,6666932,0.34
2023-06-23 PG,2023-06-23,PG,150.25,150.5339,147.96,148.46,13843536,-0.99
2023-06-26 PG,2023-06-26,PG,148.1,148.97,146.72,148.61,4353067,0.1
2023-06-27 PG,2023-06-27,PG,148.44,150.17,148.39,150.02,5445569,0.95
2023-06-28 PG,2023-06-28,PG,149.33,150.3,147.96,149.99,6733301,-0.02
2023-06-29 PG,2023-06-29,PG,148.48,149.7,147.1,149.38,7343034,-0.41
2023-06-30 PG,2023-06-30,PG,149.83,152.07,149.79,151.74,7058273,1.58
2023-07-03 PG,2023-07-03,PG,151.48,152.53,150.47,152.5,3996098,0.5
2023-07-05 PG,2023-07-05,PG,151.63,152.46,151.44,152.24,8280120,-0.17
2023-07-06 PG,2023-07-06,PG,151.2,152.19,150.7601,151.99,7958486,-0.16
2023-07-07 PG,2023-07-07,PG,151.71,151.92,148.75,148.8,9169548,-2.1
2023-07-10 PG,2023-07-10,PG,148.94,150.32,148.74,148.86,5529210,0.04
2023-07-11 PG,2023-07-11,PG,148.73,149.05,146.96,148.08,5150361,-0.52
2023-07-12 PG,2023-07-12,PG,148.03,149.4,147.64,148.85,6764641,0.52
2023-07-13 PG,2023-07-13,PG,149.0,149.52,148.2,148.95,5561424,0.07
2023-07-14 PG,2023-07-14,PG,149.27,150.63,148.73,150.05,6128878,0.74
2023-07-17 PG,2023-07-17,PG,149.65,150.16,148.97,148.99,4626029,-0.71
2023-07-18 PG,2023-07-18,PG,148.64,150.48,148.38,149.27,5355185,0.19
2023-07-19 PG,2023-07-19,PG,149.55,150.82,148.86,150.29,6203584,0.68
2023-07-20 PG,2023-07-20,PG,149.55,150.75,148.14,150.56,6445552,0.18
2023-07-21 PG,2023-07-21,PG,151.15,153.67,150.7,152.93,9938441,1.57
2023-07-24 PG,2023-07-24,PG,152.84,153.95,152.3,153.42,5549519,0.32
2023-07-25 PG,2023-07-25,PG,153.48,153.86,152.45,153.78,5883845,0.23
2023-07-26 PG,2023-07-26,PG,153.12,154.84,152.89,153.94,7013794,0.1
2023-07-27 PG,2023-07-27,PG,154.155,154.6,151.915,152.11,7191578,-1.19
2023-07-28 PG,2023-07-28,PG,154.66,157.48,154.6,156.41,9397878,2.83
2023-07-31 PG,2023-07-31,PG,156.4,157.68,155.06,156.3,7955343,-0.07
2023-08-01 PG,2023-08-01,PG,155.88,157.17,155.87,156.25,5719138,-0.03
2023-08-02 PG,2023-08-02,PG,155.97,157.73,155.97,156.59,5637323,0.22
2023-08-03 PG,2023-08-03,PG,156.76,157.7,156.21,157.0,5792784,0.26
2023-08-04 PG,2023-08-04,PG,157.425,157.73,155.15,155.28,4785929,-1.1
2023-08-07 PG,2023-08-07,PG,155.67,157.15,155.49,156.92,4107366,1.06
2023-08-08 PG,2023-08-08,PG,157.28,157.63,156.5309,157.09,4625619,0.11
2023-08-09 PG,2023-08-09,PG,157.31,158.09,156.77,156.89,4293200,-0.13
2023-08-10 PG,2023-08-10,PG,157.17,158.38,155.8,156.11,4307834,-0.5
2023-08-11 PG,2023-08-11,PG,156.43,157.464,155.79,157.02,3862326,0.58
2023-08-14 PG,2023-08-14,PG,157.13,157.53,155.5,155.79,4297598,-0.78
2023-08-15 PG,2023-08-15,PG,155.79,155.97,154.46,154.79,6921105,-0.64
2023-08-16 PG,2023-08-16,PG,154.76,155.73,152.87,153.21,6356849,-1.02
2023-08-17 PG,2023-08-17,PG,153.21,153.555,151.79,152.11,6419615,-0.72
2023-08-18 PG,2023-08-18,PG,151.62,152.89,151.17,152.54,5448262,0.28
2023-08-21 PG,2023-08-21,PG,152.09,152.78,151.26,151.77,4504747,-0.5
2023-08-22 PG,2023-08-22,PG,151.42,152.1538,150.93,151.83,4195967,0.04
2023-08-23 PG,2023-08-23,PG,152.47,153.48,152.47,153.25,4522673,0.94
2023-08-24 PG,2023-08-24,PG,152.55,154.68,152.48,152.54,4089013,-0.46
2023-08-25 PG,2023-08-25,PG,153.4,154.08,152.46,153.54,3541524,0.66
2023-08-28 PG,2023-08-28,PG,153.71,154.37,153.05,153.78,3614733,0.16
2023-08-29 PG,2023-08-29,PG,153.95,154.04,152.03,153.87,4034627,0.06
2023-08-30 PG,2023-08-30,PG,154.1,154.865,153.71,154.04,3712241,0.11
2023-08-31 PG,2023-08-31,PG,154.12,155.16,153.83,154.34,5451433,0.19
2023-09-01 PG,2023-09-01,PG,154.9,155.28,153.56,154.51,4126437,0.11
2023-09-05 PG,2023-09-05,PG,153.8,154.85,152.3975,152.44,5097037,-1.34
2023-09-06 PG,2023-09-06,PG,152.29,152.45,151.54,152.14,3877460,-0.2
2023-09-07 PG,2023-09-07,PG,152.485,154.19,152.37,153.59,4825042,0.95
2023-09-08 PG,2023-09-08,PG,153.42,153.455,152.35,152.93,3384760,-0.43
2023-09-11 PG,2023-09-11,PG,153.33,155.1,153.08,154.75,4288731,1.19
2023-09-12 PG,2023-09-12,PG,154.99,155.15,151.57,152.03,4537794,-1.76
2023-09-13 PG,2023-09-13,PG,151.975,153.59,151.66,153.09,4040670,0.7
2023-09-14 PG,2023-09-14,PG,153.845,154.92,153.37,154.77,4606909,1.1
2023-09-15 PG,2023-09-15,PG,154.03,155.32,153.23,153.47,10262391,-0.84
2023-09-18 PG,2023-09-18,PG,154.45,154.475,153.505,154.05,3536490,0.38
2023-09-19 PG,2023-09-19,PG,153.75,154.06,151.7433,153.6,4704209,-0.29
2023-09-20 PG,2023-09-20,PG,153.77,154.775,153.36,153.47,5446571,-0.08
2023-09-21 PG,2023-09-21,PG,153.45,153.71,152.065,152.14,5098146,-0.87
2023-09-22 PG,2023-09-22,PG,152.44,153.34,151.38,151.58,6328163,-0.37
2023-09-25 PG,2023-09-25,PG,151.18,151.28,150.02,150.66,5527129,-0.61
2023-09-26 PG,2023-09-26,PG,149.98,150.36,148.785,149.32,6366545,-0.89
2023-09-27 PG,2023-09-27,PG,149.42,149.7,146.63,147.34,5403675,-1.33
2023-09-28 PG,2023-09-28,PG,147.815,147.98,145.68,146.34,6237072,-0.68
2023-09-29 PG,2023-09-29,PG,146.54,146.77,144.82,145.86,6683279,-0.33
2023-10-02 PG,2023-10-02,PG,144.78,145.6,143.9,145.19,5153808,-0.46
2023-10-03 PG,2023-10-03,PG,145.17,146.49,145.01,145.49,4670620,0.21
2023-10-04 PG,2023-10-04,PG,145.59,146.31,144.93,145.97,4727849,0.33
2023-10-05 PG,2023-10-05,PG,145.68,146.0943,143.69,143.8,5205662,-1.49
2023-10-06 PG,2023-10-06,PG,143.6,144.555,141.45,144.09,7406682,0.2
2023-10-09 PG,2023-10-09,PG,143.36,143.97,141.6,143.36,5062170,-0.51
2023-10-10 PG,2023-10-10,PG,143.98,145.22,143.72,144.78,5988917,0.99
2023-10-11 PG,2023-10-11,PG,145.14,145.56,142.56,143.0,5469148,-1.23
2023-10-12 PG,2023-10-12,PG,142.79,143.93,141.66,143.32,5965604,0.22
2023-10-13 PG,2023-10-13,PG,143.19,145.03,143.19,144.69,7079323,0.96
2023-10-16 PG,2023-10-16,PG,145.86,147.06,145.46,146.07,6509765,0.95
2023-10-17 PG,2023-10-17,PG,146.11,146.825,145.24,146.26,6160115,0.13
2023-10-18 PG,2023-10-18,PG,150.06,151.3,148.77,150.03,10508470,2.58
2023-10-19 PG,2023-10-19,PG,149.61,150.28,147.18,148.25,8145959,-1.19
2023-10-20 PG,2023-10-20,PG,149.05,149.88,147.92,148.05,7284217,-0.13
2023-10-23 PG,2023-10-23,PG,147.86,149.5,147.56,148.15,5981784,0.07
2023-10-24 PG,2023-10-24,PG,148.12,150.07,148.07,149.9,6322218,1.18
2023-10-25 PG,2023-10-25,PG,149.635,151.19,149.12,150.6,6172937,0.47
2023-10-26 PG,2023-10-26,PG,151.05,151.38,149.74,149.8,7582052,-0.53
2023-10-27 PG,2023-10-27,PG,148.98,149.95,146.28,147.16,8131875,-1.76
2023-10-30 PG,2023-10-30,PG,147.9,149.55,147.54,149.26,5412866,1.43
2023-10-31 PG,2023-10-31,PG,149.46,150.255,148.64,150.03,6762155,0.52
2023-11-01 PG,2023-11-01,PG,150.68,150.68,149.21,149.61,5896946,-0.28
2023-11-02 PG,2023-11-02,PG,149.54,151.65,148.91,151.44,5859285,1.22
2023-11-03 PG,2023-11-03,PG,151.79,152.29,149.615,150.07,6587879,-0.9
2023-11-06 PG,2023-11-06,PG,150.36,151.25,150.1,150.94,6480898,0.58
2023-11-07 PG,2023-11-07,PG,150.92,151.25,150.12,150.59,6003843,-0.23
2023-11-08 PG,2023-11-08,PG,150.955,151.2,149.51,150.01,4832618,-0.39
2023-11-09 PG,2023-11-09,PG,149.74,150.35,149.12,150.35,6581536,0.23
2023-11-10 PG,2023-11-10,PG,150.84,151.44,149.92,151.41,5387350,0.71
2023-11-13 PG,2023-11-13,PG,151.445,152.9,151.445,152.46,6297527,0.69
2023-11-14 PG,2023-11-14,PG,152.55,153.5,151.6801,152.12,7982631,-0.22
2023-11-15 PG,2023-11-15,PG,152.055,152.39,150.38,151.42,7672848,-0.46
2023-11-16 PG,2023-11-16,PG,151.99,152.89,151.31,152.83,7590516,0.93
2023-11-17 PG,2023-11-17,PG,152.72,152.84,150.89,151.07,8495710,-1.15
2023-11-20 PG,2023-11-20,PG,150.21,151.03,149.66,150.27,6857809,-0.53
2023-11-21 PG,2023-11-21,PG,149.85,150.01,148.83,149.61,7310387,-0.44
2023-11-22 PG,2023-11-22,PG,150.1,151.48,150.1,151.02,4373087,0.94
2023-11-24 PG,2023-11-24,PG,151.18,151.74,151.03,151.38,2132494,0.24
2023-11-27 PG,2023-11-27,PG,151.52,151.64,150.74,151.24,6021326,-0.09
2023-11-28 PG,2023-11-28,PG,151.145,152.772,151.145,152.29,6110455,0.69
2023-11-29 PG,2023-11-29,PG,152.29,152.45,150.99,151.13,5342709,-0.76
2023-11-30 PG,2023-11-30,PG,150.9,153.63,150.08,153.52,9771509,1.58
2023-12-01 PG,2023-12-01,PG,153.33,153.49,152.23,152.66,5685434,-0.56
2023-12-04 PG,2023-12-04,PG,151.77,152.5332,151.66,152.06,6578318,-0.39
2023-12-05 PG,2023-12-05,PG,152.14,152.61,146.18,146.76,11895824,-3.49
2023-12-06 PG,2023-12-06,PG,147.01,147.16,145.64,146.65,7394298,-0.07
2023-12-07 PG,2023-12-07,PG,146.57,147.1,146.02,146.5,6119624,-0.1
2023-12-08 PG,2023-12-08,PG,145.92,146.24,144.52,145.15,6385269,-0.92
2023-12-11 PG,2023-12-11,PG,144.8,145.87,144.65,145.82,8471213,0.46
2023-12-12 PG,2023-12-12,PG,145.86,146.23,145.08,145.94,6069202,0.08
2023-12-13 PG,2023-12-13,PG,145.86,148.65,145.45,148.58,9055532,1.81
2023-12-14 PG,2023-12-14,PG,148.46,148.55,144.38,144.66,10565171,-2.64
2023-12-15 PG,2023-12-15,PG,143.18,144.25,142.5,143.96,14549957,-0.48
2023-12-18 PG,2023-12-18,PG,144.17,147.49,144.15,146.17,8421950,1.54
2023-12-19 PG,2023-12-19,PG,145.67,146.335,145.39,146.17,5216773,0.0
2023-12-20 PG,2023-12-20,PG,145.57,146.07,143.84,143.91,7663841,-1.55
2023-12-21 PG,2023-12-21,PG,144.52,144.79,143.13,144.26,6104714,0.24
2023-12-22 PG,2023-12-22,PG,144.5,145.63,144.29,145.28,4413842,0.71
2023-12-26 PG,2023-12-26,PG,145.09,146.17,144.97,145.94,3634885,0.45
2023-12-27 PG,2023-12-27,PG,145.65,146.305,145.3638,146.06,4515212,0.08
2023-12-28 PG,2023-12-28,PG,146.0,146.01,145.035,145.73,5023033,-0.23
2023-12-29 PG,2023-12-29,PG,146.0,146.96,145.73,146.54,5300991,0.56
2023-01-03 PM,2023-01-03,PM,101.51,101.94,100.19,101.3,2730043,0.09
2023-01-04 PM,2023-01-04,PM,101.51,101.74,100.68,101.23,5895503,-0.07
2023-01-05 PM,2023-01-05,PM,100.59,101.09,99.76,100.82,3590271,-0.41
2023-01-06 PM,2023-01-06,PM,102.1,104.27,101.83,103.49,5815692,2.65
2023-01-09 PM,2023-01-09,PM,104.0,104.43,102.28,102.3,4864218,-1.15
2023-01-10 PM,2023-01-10,PM,102.62,102.82,101.79,102.19,4275167,-0.11
2023-01-11 PM,2023-01-11,PM,102.32,102.96,101.01,102.06,4561574,-0.13
2023-01-12 PM,2023-01-12,PM,102.53,102.56,101.09,101.44,4109105,-0.61
2023-01-13 PM,2023-01-13,PM,101.34,101.86,101.21,101.7,2772151,0.26
2023-01-17 PM,2023-01-17,PM,102.12,102.46,100.9328,101.23,4284036,-0.46
2023-01-18 PM,2023-01-18,PM,101.01,101.41,98.65,99.26,4271734,-1.95
2023-01-19 PM,2023-01-19,PM,100.61,101.95,100.24,101.19,4645363,1.94
2023-01-20 PM,2023-01-20,PM,101.52,101.98,100.89,101.82,4806526,0.62
2023-01-23 PM,2023-01-23,PM,102.0,102.3965,100.97,101.15,4815856,-0.66
2023-01-24 PM,2023-01-24,PM,101.17,101.9,100.4,101.3,3604541,0.15
2023-01-25 PM,2023-01-25,PM,102.5,104.06,102.28,103.42,12289879,2.09
2023-01-26 PM,2023-01-26,PM,103.09,104.35,102.45,104.32,4156168,0.87
2023-01-27 PM,2023-01-27,PM,104.31,104.45,103.555,103.76,4133437,-0.54
2023-01-30 PM,2023-01-30,PM,103.32,104.59,103.25,103.83,5358287,0.07
2023-01-31 PM,2023-01-31,PM,104.21,104.265,103.3101,104.24,3540413,0.39
2023-02-01 PM,2023-02-01,PM,104.5,105.62,104.02,105.39,3791711,1.1
2023-02-02 PM,2023-02-02,PM,104.59,104.78,102.8229,103.51,4378923,-1.78
2023-02-03 PM,2023-02-03,PM,103.7,103.77,101.79,102.59,3530504,-0.89
2023-02-06 PM,2023-02-06,PM,102.55,102.67,101.66,101.81,2888682,-0.76
2023-02-07 PM,2023-02-07,PM,100.93,102.36,100.6,102.2,3939175,0.38
2023-02-08 PM,2023-02-08,PM,101.18,101.83,101.05,101.29,3875163,-0.89
2023-02-09 PM,2023-02-09,PM,102.39,103.24,101.3916,102.02,4108289,0.72
2023-02-10 PM,2023-02-10,PM,102.17,102.49,100.98,102.36,3692663,0.33
2023-02-13 PM,2023-02-13,PM,102.79,103.79,102.56,103.71,3787953,1.32
2023-02-14 PM,2023-02-14,PM,103.49,103.57,101.61,101.71,3251430,-1.93
2023-02-15 PM,2023-02-15,PM,101.47,101.47,100.27,101.11,3035771,-0.59
2023-02-16 PM,2023-02-16,PM,100.26,101.26,99.05,100.3,2934280,-0.8
2023-02-17 PM,2023-02-17,PM,100.26,102.0,99.95,101.82,4433435,1.52
2023-02-21 PM,2023-02-21,PM,101.49,101.59,99.67,99.98,3870981,-1.81
2023-02-22 PM,2023-02-22,PM,99.92,101.22,99.24,99.59,3518053,-0.39
2023-02-23 PM,2023-02-23,PM,99.73,99.98,98.89,99.83,4327035,0.24
2023-02-24 PM,2023-02-24,PM,98.88,99.2056,97.43,98.58,3561624,-1.25
2023-02-27 PM,2023-02-27,PM,99.08,99.18,97.97,98.17,3862818,-0.42
2023-02-28 PM,2023-02-28,PM,97.69,98.04,96.54,97.3,4976563,-0.89
2023-03-01 PM,2023-03-01,PM,99.0,99.12,97.065,97.51,4220271,0.22
2023-03-02 PM,2023-03-02,PM,97.2,98.72,97.16,98.36,3316467,0.87
2023-03-03 PM,2023-03-03,PM,98.53,99.34,97.97,99.2,2465694,0.85
2023-03-06 PM,2023-03-06,PM,98.95,100.11,98.75,100.1,3524907,0.91
2023-03-07 PM,2023-03-07,PM,99.89,100.09,98.39,99.25,3682918,-0.85
2023-03-08 PM,2023-03-08,PM,99.2,99.89,99.1,99.75,3533085,0.5
2023-03-09 PM,2023-03-09,PM,100.34,100.53,98.88,98.96,3775299,-0.79
2023-03-10 PM,2023-03-10,PM,98.99,99.66,97.96,98.35,3970839,-0.62
2023-03-13 PM,2023-03-13,PM,98.2,99.79,97.28,97.37,7568807,-1.0
2023-03-14 PM,2023-03-14,PM,97.69,97.75,96.52,97.35,6141537,-0.02
2023-03-15 PM,2023-03-15,PM,96.0,96.4104,94.8041,96.18,7110419,-1.2
2023-03-16 PM,2023-03-16,PM,96.19,96.19,94.52,95.39,7200335,-0.82
2023-03-17 PM,2023-03-17,PM,95.23,95.48,93.45,94.79,18801437,-0.63
2023-03-20 PM,2023-03-20,PM,95.16,96.54,95.14,96.3,5109625,1.59
2023-03-21 PM,2023-03-21,PM,96.95,97.37,95.33,95.7,4039610,-0.62
2023-03-22 PM,2023-03-22,PM,94.49,94.8,92.23,92.37,7748296,-3.48
2023-03-23 PM,2023-03-23,PM,92.28,92.5,90.21,90.27,5549138,-2.27
2023-03-24 PM,2023-03-24,PM,90.72,90.99,90.08,90.75,3898085,0.53
2023-03-27 PM,2023-03-27,PM,91.66,92.997,91.525,92.6,6061627,2.04
2023-03-28 PM,2023-03-28,PM,92.53,94.395,92.53,94.23,4558647,1.76
2023-03-29 PM,2023-03-29,PM,94.83,95.37,94.34,94.72,4400079,0.52
2023-03-30 PM,2023-03-30,PM,96.81,98.16,96.26,96.62,5053024,2.01
2023-03-31 PM,2023-03-31,PM,97.14,97.36,96.685,97.25,3887397,0.65
2023-04-03 PM,2023-04-03,PM,97.22,98.41,97.19,97.9,2962829,0.67
2023-04-04 PM,2023-04-04,PM,97.55,97.91,96.88,97.54,3064630,-0.37
2023-04-05 PM,2023-04-05,PM,97.59,98.98,97.57,98.74,4728037,1.23
2023-04-06 PM,2023-04-06,PM,98.75,99.91,98.74,99.03,3469537,0.29
2023-04-10 PM,2023-04-10,PM,98.6,98.89,98.1,98.57,3254522,-0.46
2023-04-11 PM,2023-04-11,PM,99.06,99.7,98.58,98.64,2894179,0.07
2023-04-12 PM,2023-04-12,PM,98.47,99.51,97.96,98.79,2978044,0.15
2023-04-13 PM,2023-04-13,PM,98.86,99.83,98.65,99.75,2978837,0.97
2023-04-14 PM,2023-04-14,PM,99.92,100.04,98.96,99.48,2303862,-0.27
2023-04-17 PM,2023-04-17,PM,99.71,100.04,99.315,99.94,2740393,0.46
2023-04-18 PM,2023-04-18,PM,99.85,101.34,99.75,101.33,3071869,1.39
2023-04-19 PM,2023-04-19,PM,101.49,101.915,101.1,101.51,4048085,0.18
2023-04-20 PM,2023-04-20,PM,96.42,98.85,95.96,96.71,9046415,-4.73
2023-04-21 PM,2023-04-21,PM,97.94,98.25,96.36,97.77,4927048,1.1
2023-04-24 PM,2023-04-24,PM,97.99,98.65,97.51,98.35,4099183,0.59
2023-04-25 PM,2023-04-25,PM,98.34,99.4498,98.0,98.69,4645863,0.35
2023-04-26 PM,2023-04-26,PM,98.39,99.11,98.16,98.2,2452818,-0.5
2023-04-27 PM,2023-04-27,PM,97.87,99.16,97.45,98.82,4131017,0.63
2023-04-28 PM,2023-04-28,PM,98.66,100.03,98.37,99.97,3855155,1.16
2023-05-01 PM,2023-05-01,PM,99.75,100.79,99.29,99.35,2340760,-0.62
2023-05-02 PM,2023-05-02,PM,99.06,99.29,95.42,96.91,3814694,-2.46
2023-05-03 PM,2023-05-03,PM,96.89,97.34,95.82,95.86,3579855,-1.08
2023-05-04 PM,2023-05-04,PM,95.45,95.67,93.78,94.38,4466145,-1.54
2023-05-05 PM,2023-05-05,PM,94.5,96.0,94.19,95.56,2426794,1.25
2023-05-08 PM,2023-05-08,PM,95.54,95.8599,95.06,95.56,2278667,0.0
2023-05-09 PM,2023-05-09,PM,95.22,96.23,94.4707,95.65,2908234,0.09
2023-05-10 PM,2023-05-10,PM,95.92,96.19,94.01,95.1,2667389,-0.58
2023-05-11 PM,2023-05-11,PM,94.51,95.06,93.77,95.04,3554471,-0.06
2023-05-12 PM,2023-05-12,PM,95.05,95.19,94.42,95.12,2229495,0.08
2023-05-15 PM,2023-05-15,PM,95.39,95.4915,94.51,95.0,2600097,-0.13
2023-05-16 PM,2023-05-16,PM,94.71,94.915,93.75,93.86,6273092,-1.2
2023-05-17 PM,2023-05-17,PM,94.02,94.47,93.12,93.49,5658151,-0.39
2023-05-18 PM,2023-05-18,PM,92.83,93.04,91.81,92.6,8395395,-0.95
2023-05-19 PM,2023-05-19,PM,93.12,93.78,93.035,93.19,4027058,0.64
2023-05-22 PM,2023-05-22,PM,93.05,93.555,92.68,93.07,3062592,-0.13
2023-05-23 PM,2023-05-23,PM,93.48,93.69,92.94,92.94,7659580,-0.14
2023-05-24 PM,2023-05-24,PM,93.02,93.52,92.34,92.35,3737402,-0.63
2023-05-25 PM,2023-05-25,PM,91.71,91.85,90.63,90.76,5536255,-1.72
2023-05-26 PM,2023-05-26,PM,91.7,92.0,90.72,90.84,4777192,0.09
2023-05-30 PM,2023-05-30,PM,90.3,90.61,89.09,90.21,7805486,-0.69
2023-05-31 PM,2023-05-31,PM,90.04,90.58,89.56,90.01,6499340,-0.22
2023-06-01 PM,2023-06-01,PM,90.14,90.7599,89.62,90.16,4387007,0.17
2023-06-02 PM,2023-06-02,PM,90.5,92.02,90.2,91.78,4689663,1.8
2023-06-05 PM,2023-06-05,PM,91.49,91.49,89.58,90.05,4470500,-1.88
2023-06-06 PM,2023-06-06,PM,89.95,91.705,89.88,91.62,4457614,1.74
2023-06-07 PM,2023-06-07,PM,91.86,92.405,91.09,92.25,5067836,0.69
2023-06-08 PM,2023-06-08,PM,92.5,92.69,91.83,92.17,2712892,-0.09
2023-06-09 PM,2023-06-09,PM,92.1,92.7,91.7,92.59,3433793,0.46
2023-06-12 PM,2023-06-12,PM,92.55,92.86,92.15,92.65,2820661,0.06
2023-06-13 PM,2023-06-13,PM,92.54,93.37,92.445,93.3,3403820,0.7
2023-06-14 PM,2023-06-14,PM,93.98,94.18,92.85,93.06,3046004,-0.26
2023-06-15 PM,2023-06-15,PM,93.7,95.02,93.45,94.73,4725211,1.79
2023-06-16 PM,2023-06-16,PM,94.75,96.11,94.61,94.89,9547343,0.17
2023-06-20 PM,2023-06-20,PM,95.76,96.65,94.79,94.82,5025882,-0.07
2023-06-21 PM,2023-06-21,PM,95.0,96.57,94.81,96.35,4877926,1.61
2023-06-22 PM,2023-06-22,PM,95.22,96.12,94.685,95.69,5775965,-0.69
2023-06-23 PM,2023-06-23,PM,95.67,96.85,95.5,96.3,8867067,0.64
2023-06-26 PM,2023-06-26,PM,96.22,97.12,95.3,96.77,3825724,0.49
2023-06-27 PM,2023-06-27,PM,96.88,97.1195,95.99,96.56,3345599,-0.22
2023-06-28 PM,2023-06-28,PM,96.16,96.42,95.219,96.2,2976404,-0.37
2023-06-29 PM,2023-06-29,PM,96.07,97.73,95.95,97.69,3143225,1.55
2023-06-30 PM,2023-06-30,PM,97.83,98.21,97.21,97.62,3754940,-0.07
2023-07-03 PM,2023-07-03,PM,98.0,98.52,97.41,98.48,2061050,0.88
2023-07-05 PM,2023-07-05,PM,97.97,98.08,97.03,97.45,3817795,-1.05
2023-07-06 PM,2023-07-06,PM,96.48,97.73,96.29,97.5,3092034,0.05
2023-07-07 PM,2023-07-07,PM,97.49,98.5,97.24,97.7,4707785,0.21
2023-07-10 PM,2023-07-10,PM,97.94,98.53,97.4,97.75,4123136,0.05
2023-07-11 PM,2023-07-11,PM,98.11,98.6,97.82,98.6,3419350,0.87
2023-07-12 PM,2023-07-12,PM,98.75,99.17,98.62,99.0,5604995,0.41
2023-07-13 PM,2023-07-13,PM,99.27,100.64,99.06,100.49,5405707,1.51
2023-07-14 PM,2023-07-14,PM,100.37,100.6682,99.49,99.5,2938467,-0.99
2023-07-17 PM,2023-07-17,PM,99.15,99.3,97.91,98.95,4730643,-0.55
2023-07-18 PM,2023-07-18,PM,98.62,99.655,98.265,98.35,5936795,-0.61
2023-07-19 PM,2023-07-19,PM,98.01,99.44,97.98,98.77,7653858,0.43
2023-07-20 PM,2023-07-20,PM,99.78,100.7,98.15,98.18,6553770,-0.6
2023-07-21 PM,2023-07-21,PM,98.54,98.54,97.21,97.52,4192919,-0.67
2023-07-24 PM,2023-07-24,PM,97.54,97.93,97.39,97.62,4414536,0.1
2023-07-25 PM,2023-07-25,PM,97.24,97.5,95.81,97.19,4042235,-0.44
2023-07-26 PM,2023-07-26,PM,96.99,98.46,96.58,98.23,3869051,1.07
2023-07-27 PM,2023-07-27,PM,98.5,98.955,98.202,98.58,4643200,0.36
2023-07-28 PM,2023-07-28,PM,99.0,99.955,98.49,99.86,3889031,1.3
2023-07-31 PM,2023-07-31,PM,99.58,100.18,99.18,99.72,4740608,-0.14
2023-08-01 PM,2023-08-01,PM,100.0,100.158,98.22,98.25,3380318,-1.47
2023-08-02 PM,2023-08-02,PM,97.87,98.44,97.01,97.94,2873634,-0.32
2023-08-03 PM,2023-08-03,PM,97.74,97.89,97.1,97.42,2309940,-0.53
2023-08-04 PM,2023-08-04,PM,97.27,97.63,96.1,96.21,2560402,-1.24
2023-08-07 PM,2023-08-07,PM,96.57,97.7,96.45,97.21,2303340,1.04
2023-08-08 PM,2023-08-08,PM,96.81,97.44,96.125,97.15,2433536,-0.06
2023-08-09 PM,2023-08-09,PM,97.04,97.75,97.01,97.12,1829530,-0.03
